"","V1","V2"
"SCH1-2-272",-0.0279018072570876,-0.0541527047586812
"SCH1-2-287",-0.264099421479827,0.294573320778661
"SCH1-2-293",0.0309973230104811,-0.0361153474565976
"SCH1-2-298",-0.303703370096425,0.047175858413479
"SCH1-2-300",0.202065759704578,0.0116187904582533
"SCH1-2-305",-0.303998582075889,0.273637196885306
"SCH1-2-328",0.168816767584677,-0.150148384887281
"SCH1-2-344",-0.299540552964463,0.23547852013365
"SCH1-2-345",0.174434259148302,-0.0611922553065534
"SCH1-2-373",-0.172494018404424,0.188806528262443
"SCH1-2-396",0.261619568781942,-0.029877136710424
"SCH1-2-418",-0.100375744677761,0.112597095259736
"SCH1-2-431",0.196391372281478,-0.139255494231283
"SCH1-2-459",0.0448900352839605,0.143881054896927
"SCH1-2-460",0.090379254929466,-0.0362985954394031
"SCH1-2-464",0.0631687129255192,0.161276549658948
"SCH1-2-471",-0.326728685035323,0.260614717864354
